client_id,churn_flag,age,gender,dependents,education,marital,income,card_type,tenure_months,relationships,inactive_months,contact_count,limit,revolving_bal,open_to_buy,amt_chg_q4_q1,trans_amt,trans_ct,ct_chg_q4_q1,util_ratio,trans_amt_per_month,trans_ct_per_month,avg_trans_amt,balance_to_limit_ratio,credit_usage_efficiency,credit_growth_rate,predicted_churn_probability,predicted_churn_class,is_currently_at_risk,churn_risk_level
819979458,False,35,F,3,Doctorate,Married,Less than $40K,Blue,30,5,2,2,3976.0,1789,2187.0,0.931,4419,75,0.829,0.45,147.3,2.5,58.92,0.44994969818913483,0.5500503018108652,3701.6560000000004,0.006124870757636576,False,False,Low Risk
708100533,False,55,F,3,College,Single,Less than $40K,Blue,36,3,3,3,2679.0,2277,402.0,0.736,4943,85,0.735,0.85,137.30555555555554,2.361111111111111,58.15294117647059,0.8499440089585666,0.15005599104143338,1971.744,0.005417078321827799,False,False,Low Risk
778669608,False,49,F,4,Unknown,Married,$40K - $60K,Blue,29,6,3,2,1564.0,0,1564.0,1.114,5172,78,0.733,0.0,178.3448275862069,2.689655172413793,66.3076923076923,0.0,1.0,1742.296,0.007917080340050285,False,False,Low Risk
802867683,False,53,F,2,High School,Single,$40K - $60K,Blue,47,5,2,3,1536.0,728,808.0,0.604,4133,78,0.529,0.474,87.93617021276596,1.6595744680851063,52.98717948717949,0.4739583333333333,0.5260416666666666,927.7439999999999,0.00723379015167458,False,False,Low Risk
711893358,False,46,M,5,High School,Married,$40K - $60K,Blue,37,6,2,1,2375.0,1196,1179.0,0.641,4087,66,0.833,0.504,110.45945945945945,1.7837837837837838,61.92424242424242,0.503578947368421,0.49642105263157893,1522.375,0.0059280974944491,False,False,Low Risk
785410158,False,50,F,3,High School,Married,Less than $40K,Blue,42,4,3,3,2719.0,0,2719.0,0.794,4172,65,0.97,0.0,99.33333333333333,1.5476190476190477,64.18461538461538,0.0,1.0,2158.886,0.013730625134342674,False,False,Low Risk
718596858,False,53,F,4,Graduate,Divorced,$40K - $60K,Blue,45,5,3,1,3369.0,2424,945.0,0.825,5220,78,0.592,0.72,116.0,1.7333333333333334,66.92307692307692,0.7195013357079252,0.2804986642920748,2779.4249999999997,0.01027357118751248,False,False,Low Risk
708338958,False,58,F,1,Graduate,Single,Less than $40K,Blue,36,5,1,1,3173.0,1713,1460.0,0.609,3797,75,0.786,0.54,105.47222222222223,2.0833333333333335,50.626666666666665,0.5398676331547432,0.4601323668452569,1932.357,0.0032921376289306433,False,False,Low Risk
714688833,False,47,F,2,High School,Unknown,Less than $40K,Blue,36,4,2,2,3139.0,0,3139.0,0.728,4892,95,0.827,0.0,135.88888888888889,2.638888888888889,51.49473684210526,0.0,1.0,2285.192,0.006989131898905435,False,False,Low Risk
789662283,True,50,F,3,High School,Married,Less than $40K,Blue,33,3,3,4,2140.0,0,2140.0,0.765,2915,50,0.316,0.0,88.33333333333333,1.5151515151515151,58.3,0.0,1.0,1637.1000000000001,0.978376080529102,True,False,Churned
712805658,False,56,F,3,Uneducated,Single,Less than $40K,Blue,46,4,3,2,2258.0,0,2258.0,0.617,4803,72,0.714,0.0,104.41304347826087,1.565217391304348,66.70833333333333,0.0,1.0,1393.186,0.010964752215926635,False,False,Low Risk
815598858,False,48,M,3,Graduate,Married,$40K - $60K,Blue,43,5,1,1,2423.0,1779,644.0,0.503,4035,74,0.805,0.734,93.83720930232558,1.7209302325581395,54.527027027027025,0.7342137845645893,0.26578621543541064,1218.769,0.0033212674067680118,False,False,Low Risk
779412783,False,55,F,1,High School,Single,Less than $40K,Blue,37,4,3,3,2376.0,1969,407.0,0.788,4301,79,1.026,0.829,116.24324324324324,2.135135135135135,54.44303797468354,0.8287037037037037,0.1712962962962963,1872.288,0.006662066548817872,False,False,Low Risk
780036483,False,38,M,1,Graduate,Single,Less than $40K,Blue,28,4,5,2,1690.0,1459,231.0,0.667,3928,69,0.643,0.863,140.28571428571428,2.4642857142857144,56.927536231884055,0.8633136094674556,0.1366863905325444,1127.23,0.007219569308198386,False,False,Low Risk
711527508,True,46,F,3,High School,Married,$40K - $60K,Blue,34,2,3,2,8583.0,0,8583.0,0.358,1794,31,0.292,0.0,52.76470588235294,0.9117647058823529,57.87096774193548,0.0,1.0,3072.714,0.9927593627364528,True,False,Churned
720768258,False,52,F,3,Graduate,Single,Less than $40K,Blue,34,5,2,1,2996.0,2147,849.0,0.503,4724,66,0.737,0.717,138.94117647058823,1.9411764705882353,71.57575757575758,0.7166221628838452,0.2833778371161549,1506.988,0.007764852807733109,False,False,Low Risk
716023533,False,49,F,1,Post-Graduate,Single,Unknown,Blue,39,6,3,2,2880.0,1996,884.0,0.719,4334,81,0.884,0.693,111.12820512820512,2.076923076923077,53.50617283950617,0.6930555555555555,0.30694444444444446,2070.72,0.0048238909558322406,False,False,Low Risk
714075708,False,48,M,4,Uneducated,Divorced,$80K - $120K,Gold,38,4,3,1,34516.0,1426,33090.0,0.621,4814,71,0.69,0.041,126.6842105263158,1.868421052631579,67.80281690140845,0.04131417313709584,0.9586858268629042,21434.436,0.005266305931973525,False,False,Low Risk
787475433,False,36,F,2,Doctorate,Single,Unknown,Blue,23,5,2,3,6966.0,905,6061.0,0.755,4855,69,0.5,0.13,211.08695652173913,3.0,70.3623188405797,0.12991673844387022,0.8700832615561298,5259.33,0.007690722268945594,False,False,Low Risk
787505133,True,36,M,3,College,Married,$120K +,Blue,24,2,2,3,11316.0,1599,9717.0,0.713,2595,49,0.361,0.141,108.125,2.0416666666666665,52.95918367346939,0.14130434782608695,0.8586956521739131,8068.308,0.7662936749692737,True,False,Churned
712241433,False,38,F,0,High School,Single,Less than $40K,Blue,30,4,2,1,1438.3,1003,435.3,0.629,4247,84,0.714,0.697,141.56666666666666,2.8,50.55952380952381,0.6973510394215393,0.3026489605784607,904.6907,0.0067577573712451185,False,False,Low Risk
807990108,False,44,M,1,Uneducated,Divorced,$120K +,Blue,39,3,2,3,11362.0,0,11362.0,0.668,3197,61,0.564,0.0,81.97435897435898,1.564102564102564,52.40983606557377,0.0,1.0,7589.816000000001,0.037678378789748286,False,False,Low Risk
719018208,True,52,F,0,Doctorate,Married,Unknown,Blue,46,6,4,3,7210.0,0,7210.0,0.769,2516,36,0.8,0.0,54.69565217391305,0.782608695652174,69.88888888888889,0.0,1.0,5544.49,0.8673873871695902,True,False,Churned
716641983,False,55,F,4,College,Single,Unknown,Blue,36,5,3,3,7790.0,753,7037.0,0.968,4835,84,0.826,0.097,134.30555555555554,2.3333333333333335,57.55952380952381,0.09666238767650834,0.9033376123234916,7540.719999999999,0.009456759870095439,False,False,Low Risk
708989358,False,37,F,2,Unknown,Married,Less than $40K,Blue,18,3,3,1,2023.0,1587,436.0,0.647,4391,79,0.837,0.784,243.94444444444446,4.388888888888889,55.58227848101266,0.7844784972812654,0.21552150271873455,1308.881,0.004564732982738913,False,False,Low Risk
708807483,False,51,F,3,Graduate,Married,$40K - $60K,Blue,45,5,2,3,9117.0,1259,7858.0,0.88,3837,75,0.705,0.138,85.26666666666667,1.6666666666666667,51.16,0.13809367116376,0.86190632883624,8022.96,0.005834940828710591,False,False,Low Risk
715774833,False,41,F,2,Doctorate,Unknown,Less than $40K,Blue,36,4,1,2,1801.0,940,861.0,0.594,3797,74,0.721,0.522,105.47222222222223,2.0555555555555554,51.310810810810814,0.5219322598556357,0.47806774014436426,1069.7939999999999,0.004188363782917698,False,False,Low Risk
714733908,False,51,M,2,High School,Married,$60K - $80K,Blue,37,6,6,3,8787.0,1087,7700.0,0.974,4537,75,1.273,0.124,122.62162162162163,2.027027027027027,60.49333333333333,0.12370547399567543,0.8762945260043246,8558.538,0.009507925279649849,False,False,Low Risk
721067658,False,40,M,4,Graduate,Married,$60K - $80K,Silver,36,6,1,3,27436.0,642,26794.0,0.705,4051,81,0.761,0.023,112.52777777777777,2.25,50.01234567901235,0.023399912523691502,0.9766000874763086,19342.379999999997,0.0042375702010707264,False,False,Low Risk
788997408,False,65,F,2,Doctorate,Single,Less than $40K,Blue,53,6,3,2,2195.0,1917,278.0,0.535,4205,65,0.625,0.873,79.33962264150944,1.2264150943396226,64.6923076923077,0.8733485193621868,0.1266514806378132,1174.325,0.01869840531117216,False,False,Low Risk
719835033,False,46,M,4,College,Married,$80K - $120K,Blue,34,5,3,2,13734.0,568,13166.0,0.719,4283,67,0.861,0.041,125.97058823529412,1.9705882352941178,63.92537313432836,0.04135721566914227,0.9586427843308577,9874.746,0.009138873702403608,False,False,Low Risk
771854808,False,45,M,4,Graduate,Married,$60K - $80K,Blue,34,6,2,3,2731.0,1868,863.0,0.533,3915,66,0.65,0.684,115.1470588235294,1.9411764705882353,59.31818181818182,0.6839985353350421,0.3160014646649579,1455.623,0.006430615857030752,False,False,Low Risk
717299958,False,49,M,3,Graduate,Single,$80K - $120K,Blue,45,3,2,0,2453.0,1534,919.0,0.785,4185,66,0.784,0.625,93.0,1.4666666666666666,63.40909090909091,0.6253567060741949,0.37464329392580514,1925.605,0.0036339437886470003,False,False,Low Risk
720778458,False,49,M,3,Unknown,Married,$60K - $80K,Blue,36,6,3,3,7451.0,1542,5909.0,0.684,4960,97,0.565,0.207,137.77777777777777,2.6944444444444446,51.134020618556704,0.2069520869681922,0.7930479130318078,5096.484,0.004263605243405501,False,False,Low Risk
713019783,False,41,F,3,High School,Married,$40K - $60K,Blue,35,3,3,3,2644.0,1794,850.0,0.863,4081,72,0.8,0.679,116.6,2.057142857142857,56.68055555555556,0.6785173978819969,0.321482602118003,2281.772,0.004606421377838596,False,False,Low Risk
770968383,True,41,M,4,Graduate,Married,$80K - $120K,Silver,28,3,2,3,34516.0,825,33691.0,0.616,2022,52,0.733,0.024,72.21428571428571,1.8571428571428572,38.88461538461539,0.023901958511994437,0.9760980414880056,21261.856,0.11769574192732936,False,False,Churned
709747308,False,41,M,5,Graduate,Married,$60K - $80K,Blue,36,4,4,3,4575.0,1344,3231.0,0.46,4726,64,0.561,0.294,131.27777777777777,1.7777777777777777,73.84375,0.2937704918032787,0.7062295081967213,2104.5,0.026544359547177186,False,False,Low Risk
801366783,False,51,F,1,College,Single,Less than $40K,Blue,45,3,3,2,4860.0,1772,3088.0,0.561,4329,80,0.86,0.365,96.2,1.7777777777777777,54.1125,0.36460905349794237,0.6353909465020576,2726.46,0.0042253538589174175,False,False,Low Risk
798786333,False,46,F,2,Graduate,Married,Less than $40K,Blue,40,6,4,2,1438.3,510,928.3,0.711,3399,66,0.784,0.355,84.975,1.65,51.5,0.35458527428213865,0.6454147257178614,1022.6312999999999,0.009807939930613664,False,False,Low Risk
771723408,True,37,F,2,Unknown,Single,Less than $40K,Blue,25,3,2,4,1690.0,0,1690.0,0.69,2645,60,0.622,0.0,105.8,2.4,44.083333333333336,0.0,1.0,1166.1,0.31411314119720946,False,False,Churned
715117008,False,39,M,5,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,1438.3,0,1438.3,0.677,4596,82,0.745,0.0,127.66666666666667,2.2777777777777777,56.048780487804876,0.0,1.0,973.7291,0.008211862711668058,False,False,Low Risk
713944833,False,46,M,5,Uneducated,Single,$60K - $80K,Blue,36,3,3,2,24512.0,766,23746.0,0.509,4561,78,0.368,0.031,126.69444444444444,2.1666666666666665,58.47435897435897,0.03125,0.96875,12476.608,0.007095889553375633,False,False,Low Risk
713569158,True,43,F,3,High School,Single,$40K - $60K,Blue,34,1,3,2,1654.0,1474,180.0,0.586,2086,47,0.621,0.891,61.35294117647059,1.3823529411764706,44.38297872340426,0.8911729141475212,0.10882708585247884,969.2439999999999,0.7089884230171026,True,False,Churned
713037333,False,63,M,1,Graduate,Single,$80K - $120K,Blue,55,6,1,2,21430.0,0,21430.0,0.511,3561,57,0.676,0.0,64.74545454545455,1.0363636363636364,62.473684210526315,0.0,1.0,10950.73,0.024112534347823223,False,False,Low Risk
718267233,False,50,M,1,Graduate,Married,$120K +,Silver,38,4,3,3,34516.0,1915,32601.0,0.625,3828,65,1.321,0.055,100.73684210526316,1.7105263157894737,58.89230769230769,0.05548151581875072,0.9445184841812493,21572.5,0.005436829344933156,False,False,Low Risk
709736658,False,37,M,4,Uneducated,Married,$40K - $60K,Blue,27,6,3,2,1438.3,759,679.3,0.858,4446,86,0.72,0.528,164.66666666666666,3.185185185185185,51.69767441860465,0.5277063199610652,0.47229368003893485,1234.0614,0.006659861642262115,False,False,Low Risk
710929233,False,33,F,2,Doctorate,Single,Less than $40K,Blue,36,5,2,3,2800.0,1559,1241.0,0.598,4253,83,0.694,0.557,118.13888888888889,2.3055555555555554,51.24096385542169,0.5567857142857143,0.4432142857142857,1674.3999999999999,0.004831809254902901,False,False,Low Risk
714290583,False,44,M,4,Post-Graduate,Married,$60K - $80K,Blue,36,3,2,2,3117.0,1400,1717.0,0.913,4391,85,0.809,0.449,121.97222222222223,2.361111111111111,51.65882352941176,0.4491498235482836,0.5508501764517164,2845.821,0.00522016805683964,False,False,Low Risk
717972408,False,44,M,2,Uneducated,Married,$80K - $120K,Blue,34,6,3,3,2558.0,2016,542.0,0.806,3792,78,0.5,0.788,111.52941176470588,2.2941176470588234,48.61538461538461,0.7881157154026583,0.21188428459734168,2061.748,0.00580142055114465,False,False,Low Risk
718626033,True,47,M,3,High School,Married,$60K - $80K,Blue,39,2,3,2,10061.0,0,10061.0,0.787,2802,52,0.529,0.0,71.84615384615384,1.3333333333333333,53.88461538461539,0.0,1.0,7918.0070000000005,0.9748347327744715,True,False,Churned
720008133,False,45,F,4,Graduate,Unknown,Unknown,Blue,36,4,1,3,3416.0,727,2689.0,0.58,4121,83,0.729,0.213,114.47222222222223,2.3055555555555554,49.65060240963855,0.21282201405152223,0.7871779859484778,1981.28,0.0041332267895697805,False,False,Low Risk
710476908,False,39,F,3,Graduate,Married,Unknown,Blue,28,3,3,3,9371.0,1066,8305.0,0.89,4754,78,0.857,0.114,169.78571428571428,2.7857142857142856,60.94871794871795,0.1137552022196137,0.8862447977803863,8340.19,0.004526295641984671,False,False,Low Risk
709888383,False,47,F,3,Graduate,Married,Less than $40K,Blue,36,3,1,2,3147.0,2453,694.0,0.744,4465,82,0.952,0.779,124.02777777777777,2.2777777777777777,54.451219512195124,0.7794725135049253,0.22052748649507467,2341.368,0.0065012649774126964,False,False,Low Risk
788864508,False,52,F,3,Unknown,Single,Less than $40K,Blue,37,4,2,2,1554.0,926,628.0,0.785,4997,79,0.927,0.596,135.05405405405406,2.135135135135135,63.25316455696203,0.5958815958815958,0.4041184041184041,1219.89,0.006543776273647458,False,False,Low Risk
714010383,True,47,F,5,Uneducated,Single,Unknown,Blue,40,5,4,5,3502.0,0,3502.0,0.531,1895,42,0.4,0.0,47.375,1.05,45.11904761904762,0.0,1.0,1859.5620000000001,0.8344929200559416,True,False,Churned
719549508,False,49,F,4,Graduate,Single,Less than $40K,Blue,40,4,2,2,2712.0,1686,1026.0,0.791,4678,74,0.644,0.622,116.95,1.85,63.21621621621622,0.6216814159292036,0.37831858407079644,2145.192,0.0045921231253726455,False,False,Low Risk
718670808,False,59,F,0,College,Married,Less than $40K,Blue,51,6,1,0,1438.3,0,1438.3,0.715,4817,81,0.688,0.0,94.45098039215686,1.588235294117647,59.46913580246913,0.0,1.0,1028.3845,0.004263464228231892,False,False,Low Risk
718211208,False,39,M,3,High School,Married,$120K +,Blue,36,6,3,2,3281.0,1682,1599.0,0.577,4109,69,0.5,0.513,114.13888888888889,1.9166666666666667,59.55072463768116,0.5126485827491618,0.48735141725083814,1893.137,0.005846712457652451,False,False,Low Risk
712578933,True,35,F,5,High School,Married,$40K - $60K,Blue,25,3,2,6,1438.3,0,1438.3,0.763,2500,44,0.517,0.0,100.0,1.76,56.81818181818182,0.0,1.0,1097.4229,0.9713453595933881,True,False,Churned
709343433,False,39,F,2,Graduate,Single,Less than $40K,Blue,26,5,3,3,2469.0,1826,643.0,0.666,3837,74,0.721,0.74,147.57692307692307,2.8461538461538463,51.851351351351354,0.7395706763872013,0.2604293236127987,1644.354,0.00433167847949493,False,False,Low Risk
767488908,False,41,M,4,Unknown,Married,$80K - $120K,Blue,35,4,2,3,3497.0,0,3497.0,0.696,4345,72,0.756,0.0,124.14285714285714,2.057142857142857,60.34722222222222,0.0,1.0,2433.912,0.008096368016993824,False,False,Low Risk
719531133,False,46,F,4,Unknown,Unknown,$40K - $60K,Blue,38,4,2,3,2505.0,0,2505.0,0.8,4384,80,0.86,0.0,115.36842105263158,2.1052631578947367,54.8,0.0,1.0,2004.0,0.007333729697639961,False,False,Low Risk
719006508,False,34,M,2,Graduate,Married,$60K - $80K,Blue,36,5,1,3,2763.0,1913,850.0,0.598,4136,69,0.568,0.692,114.88888888888889,1.9166666666666667,59.94202898550725,0.6923633731451321,0.3076366268548679,1652.274,0.003384949654408661,False,False,Low Risk
721287183,False,49,F,2,Uneducated,Married,Less than $40K,Blue,35,5,2,3,2081.0,0,2081.0,1.004,4863,87,0.706,0.0,138.94285714285715,2.4857142857142858,55.89655172413793,0.0,1.0,2089.324,0.025807374838802667,False,False,Low Risk
711144183,True,55,F,3,Graduate,Married,Unknown,Blue,45,1,3,1,2815.0,1848,967.0,0.563,2618,29,0.45,0.656,58.17777777777778,0.6444444444444445,90.27586206896552,0.6564831261101244,0.3435168738898757,1584.8449999999998,0.9624884950156517,True,False,Churned
709080783,False,56,F,1,Graduate,Single,Less than $40K,Blue,38,4,1,3,1737.0,0,1737.0,0.953,4723,78,0.625,0.0,124.28947368421052,2.0526315789473686,60.55128205128205,0.0,1.0,1655.3609999999999,0.006077449559877387,False,False,Low Risk
710520408,False,52,F,4,High School,Single,Unknown,Blue,36,5,3,3,9078.0,1194,7884.0,0.745,4458,87,0.812,0.132,123.83333333333333,2.4166666666666665,51.241379310344826,0.13152676801057503,0.8684732319894249,6763.11,0.004181275710549639,False,False,Low Risk
785262333,True,46,M,5,Uneducated,Unknown,$40K - $60K,Blue,40,5,4,3,6185.0,1960,4225.0,0.669,2225,45,0.875,0.317,55.625,1.125,49.44444444444444,0.31689571544058204,0.683104284559418,4137.765,0.19190443439242716,False,False,Churned
716513358,False,51,F,2,Graduate,Divorced,Unknown,Blue,36,5,3,3,2069.0,1802,267.0,0.651,4402,91,0.75,0.871,122.27777777777777,2.5277777777777777,48.37362637362637,0.8709521507974867,0.1290478492025133,1346.919,0.006698979838879011,False,False,Low Risk
719073483,True,45,M,3,Uneducated,Married,$80K - $120K,Blue,38,3,3,3,9234.0,0,9234.0,0.629,2586,44,0.257,0.0,68.05263157894737,1.1578947368421053,58.77272727272727,0.0,1.0,5808.186,0.9854062515365034,True,False,Churned
715372083,False,37,F,1,Graduate,Single,Less than $40K,Blue,36,3,3,3,2684.0,0,2684.0,0.66,4796,85,0.635,0.0,133.22222222222223,2.361111111111111,56.423529411764704,0.0,1.0,1771.44,0.006251311482325675,False,False,Low Risk
780034083,False,48,F,3,High School,Married,$40K - $60K,Blue,38,3,2,2,2151.0,0,2151.0,0.763,4604,86,0.72,0.0,121.15789473684211,2.263157894736842,53.53488372093023,0.0,1.0,1641.213,0.006581346970983709,False,False,Low Risk
794581533,False,52,M,2,College,Single,$60K - $80K,Blue,37,4,3,3,2749.0,1380,1369.0,0.937,3882,90,0.765,0.502,104.91891891891892,2.4324324324324325,43.13333333333333,0.5020007275372863,0.4979992724627137,2575.813,0.005190046850764722,False,False,Low Risk
710013258,False,44,F,3,High School,Single,Less than $40K,Blue,31,3,2,2,1980.0,823,1157.0,0.861,4467,69,0.683,0.416,144.09677419354838,2.225806451612903,64.73913043478261,0.41565656565656567,0.5843434343434344,1704.78,0.005724176229152522,False,False,Low Risk
719084358,True,55,F,1,Graduate,Married,Less than $40K,Blue,46,6,4,3,4232.0,0,4232.0,0.878,2312,37,0.609,0.0,50.26086956521739,0.8043478260869565,62.486486486486484,0.0,1.0,3715.696,0.90545744193623,True,False,Churned
789173958,False,45,F,2,Graduate,Married,Less than $40K,Blue,34,4,1,2,1438.3,877,561.3,0.743,4283,76,0.617,0.61,125.97058823529412,2.235294117647059,56.35526315789474,0.6097476187165404,0.3902523812834596,1068.6569,0.003995540972999647,False,False,Low Risk
789575583,False,43,F,2,Uneducated,Unknown,Unknown,Blue,36,5,1,0,6931.0,1380,5551.0,0.795,4437,64,0.882,0.199,123.25,1.7777777777777777,69.328125,0.1991054681864089,0.8008945318135912,5510.145,0.0026534048930979596,False,False,Low Risk
712434708,True,52,F,3,High School,Married,Less than $40K,Blue,39,5,3,2,3302.0,2517,785.0,0.705,2682,47,0.516,0.762,68.76923076923077,1.205128205128205,57.06382978723404,0.7622652937613568,0.23773470623864323,2327.91,0.8805875367096382,True,False,Churned
808675083,False,61,M,1,Graduate,Single,Unknown,Blue,56,5,3,2,4235.0,1675,2560.0,1.079,3862,76,0.949,0.396,68.96428571428571,1.3571428571428572,50.81578947368421,0.3955135773317591,0.6044864226682408,4569.565,0.0066793002912699725,False,False,Low Risk
710864358,False,51,F,2,Doctorate,Married,Unknown,Blue,45,6,6,2,6501.0,0,6501.0,0.651,5074,81,0.688,0.0,112.75555555555556,1.8,62.641975308641975,0.0,1.0,4232.151,0.008179092097868813,False,False,Low Risk
712574583,False,34,F,1,Graduate,Single,Unknown,Blue,21,6,1,3,6376.0,1322,5054.0,0.709,5192,70,0.628,0.207,247.23809523809524,3.3333333333333335,74.17142857142858,0.20734002509410288,0.7926599749058971,4520.584,0.005619126775398625,False,False,Low Risk
708412758,True,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,1457.0,0,1457.0,0.677,2200,45,0.364,0.0,61.111111111111114,1.25,48.888888888888886,0.0,1.0,986.3890000000001,0.9290985574894354,True,False,Churned
714389058,False,38,F,3,Unknown,Married,$40K - $60K,Blue,36,3,3,2,5576.0,0,5576.0,0.686,4322,85,0.809,0.0,120.05555555555556,2.361111111111111,50.84705882352941,0.0,1.0,3825.1360000000004,0.0062947803466611284,False,False,Low Risk
715767033,False,56,F,3,College,Single,Unknown,Blue,36,5,1,3,1438.3,0,1438.3,0.76,4919,83,0.627,0.0,136.63888888888889,2.3055555555555554,59.265060240963855,0.0,1.0,1093.108,0.0055512541231700924,False,False,Low Risk
779281233,False,45,F,3,Graduate,Single,Unknown,Blue,27,4,3,3,2478.0,1748,730.0,0.643,4353,80,0.667,0.705,161.22222222222223,2.962962962962963,54.4125,0.705407586763519,0.29459241323648105,1593.354,0.00445471458889177,False,False,Low Risk
717147708,False,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,34,6,3,2,3650.0,1270,2380.0,0.792,4250,81,0.929,0.348,125.0,2.3823529411764706,52.46913580246913,0.34794520547945207,0.6520547945205479,2890.8,0.004905298032988474,False,False,Low Risk
715029333,False,52,F,2,Unknown,Divorced,Less than $40K,Blue,36,4,2,3,2111.0,0,2111.0,0.831,4459,72,0.756,0.0,123.86111111111111,2.0,61.93055555555556,0.0,1.0,1754.241,0.008432466908777208,False,False,Low Risk
806989008,False,30,F,0,High School,Single,Unknown,Blue,25,4,1,2,12917.0,1157,11760.0,0.668,4108,82,0.745,0.09,164.32,3.28,50.09756097560975,0.08957188201594797,0.910428117984052,8628.556,0.003524170007653406,False,False,Low Risk
713158083,True,56,M,2,High School,Single,$120K +,Blue,46,2,4,4,7327.0,0,7327.0,0.598,2185,41,0.864,0.0,47.5,0.8913043478260869,53.292682926829265,0.0,1.0,4381.546,0.9240172208275034,True,False,Churned
771037008,False,46,M,1,Uneducated,Married,$80K - $120K,Blue,33,3,1,2,13324.0,0,13324.0,0.917,4245,76,1.0,0.0,128.63636363636363,2.303030303030303,55.85526315789474,0.0,1.0,12218.108,0.005765832371207329,False,False,Low Risk
710587458,False,34,M,2,High School,Unknown,$80K - $120K,Blue,22,4,3,2,11154.0,1612,9542.0,0.633,4339,77,1.026,0.145,197.22727272727272,3.5,56.35064935064935,0.1445221445221445,0.8554778554778555,7060.482,0.005094396447150781,False,False,Low Risk
710563458,False,43,F,1,Graduate,Divorced,Unknown,Blue,30,5,3,3,9535.0,660,8875.0,0.944,4210,81,0.723,0.069,140.33333333333334,2.7,51.97530864197531,0.0692186680650236,0.9307813319349764,9001.039999999999,0.00747771027622589,False,False,Low Risk
720010608,True,37,M,2,Unknown,Single,$40K - $60K,Blue,24,6,2,4,10226.0,0,10226.0,0.614,2243,44,0.571,0.0,93.45833333333333,1.8333333333333333,50.97727272727273,0.0,1.0,6278.764,0.8170319149575748,True,False,Churned
710343783,False,37,F,5,Unknown,Married,Less than $40K,Blue,29,6,1,2,2140.0,0,2140.0,0.602,4610,65,1.321,0.0,158.9655172413793,2.2413793103448274,70.92307692307692,0.0,1.0,1288.28,0.011419985460388603,False,False,Low Risk
772578858,False,49,F,1,Unknown,Married,Less than $40K,Blue,39,3,4,2,2904.0,2203,701.0,0.796,3848,66,0.692,0.759,98.66666666666667,1.6923076923076923,58.303030303030305,0.7586088154269972,0.24139118457300276,2311.5840000000003,0.005074952810601169,False,False,Low Risk
708559533,False,40,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,3,2,1770.0,584,1186.0,0.706,4442,83,0.844,0.33,123.38888888888889,2.3055555555555554,53.51807228915663,0.32994350282485874,0.6700564971751413,1249.62,0.006410991138251857,False,False,Low Risk
711939558,True,37,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,3,1534.0,0,1534.0,0.642,2596,39,0.393,0.0,72.11111111111111,1.0833333333333333,66.56410256410257,0.0,1.0,984.828,0.9741223070680639,True,False,Churned
772143333,False,46,F,2,High School,Single,Less than $40K,Blue,35,6,3,3,2170.0,1498,672.0,0.64,4569,79,0.881,0.69,130.54285714285714,2.257142857142857,57.835443037974684,0.6903225806451613,0.3096774193548387,1388.8,0.005635619348715157,False,False,Low Risk
711067383,False,53,M,1,Unknown,Single,$120K +,Blue,45,6,2,3,10001.0,0,10001.0,0.676,4167,74,0.644,0.0,92.6,1.6444444444444444,56.310810810810814,0.0,1.0,6760.676,0.007956624916797994,False,False,Low Risk
817041408,False,56,F,3,High School,Married,Unknown,Blue,41,3,2,3,4169.0,1549,2620.0,0.768,4519,82,0.708,0.372,110.21951219512195,2.0,55.109756097560975,0.37155193091868555,0.6284480690813145,3201.792,0.004239425693279538,False,False,Low Risk
771942333,False,65,M,1,College,Single,Less than $40K,Blue,54,5,2,2,5363.0,1309,4054.0,0.574,3855,63,0.703,0.244,71.38888888888889,1.1666666666666667,61.19047619047619,0.2440798060786873,0.7559201939213127,3078.3619999999996,0.010285624689760154,False,False,Low Risk
755247108,False,50,F,2,Doctorate,Single,Less than $40K,Blue,43,4,1,0,3206.0,0,3206.0,0.631,4731,82,0.822,0.0,110.02325581395348,1.9069767441860466,57.69512195121951,0.0,1.0,2022.986,0.004071238007261201,False,False,Low Risk
715710708,False,50,M,2,Unknown,Married,$60K - $80K,Blue,37,6,3,2,18085.0,747,17338.0,0.681,4583,76,0.52,0.041,123.86486486486487,2.054054054054054,60.30263157894737,0.04130494885264031,0.9586950511473596,12315.885,0.007116830731485795,False,False,Low Risk
713858733,False,61,F,0,Post-Graduate,Married,$40K - $60K,Blue,53,4,3,2,2566.0,2164,402.0,0.578,4344,73,0.659,0.843,81.9622641509434,1.3773584905660377,59.50684931506849,0.843335931410756,0.15666406858924395,1483.148,0.00871362980437526,False,False,Low Risk
717129333,False,35,F,2,Graduate,Married,$40K - $60K,Blue,25,3,1,2,1438.3,0,1438.3,0.744,4434,73,0.78,0.0,177.36,2.92,60.73972602739726,0.0,1.0,1070.0952,0.004232311596041806,False,False,Low Risk
716924958,True,65,F,2,Graduate,Single,Less than $40K,Blue,56,3,0,3,6812.0,1926,4886.0,0.735,2288,48,0.778,0.283,40.857142857142854,0.8571428571428571,47.666666666666664,0.2827363476218438,0.7172636523781561,5006.82,0.25516906663304795,False,False,Churned
